Mass,Gamma,b,Velocity,class
8.85359E+16,0.533076891,0.371950636,20.63099049,2
1.33197E+17,0.684646608,0.7634579,33.05709626,1
5.54413E+13,0.838672428,0.810489146,47.42293613,4
2.12152E+15,0.991403922,0.872269698,22.92733044,1
4.97007E+15,0.141702829,0.986693874,41.91188595,1
1.4752E+17,0.1382362,0.216141463,13.63019551,2
1.96461E+15,0.987837714,0.627264975,8.395903255,1
1.57831E+16,0.448248336,0.699418657,15.46462817,1
1.71652E+16,0.865979504,0.819805216,14.86922597,1
2.43319E+14,0.669167533,0.250445725,12.43534539,4
1.77629E+15,0.72213309,0.501471216,29.61905867,4
7.58033E+14,0.581907513,0.742536213,13.33765366,1
7.53136E+14,0.140467605,0.829396521,24.61035187,1
1.38759E+14,0.670735919,0.666291775,10.36257464,1
4.85766E+16,0.636296285,0.959013613,35.32340179,1
2.86551E+14,0.036505126,0.986043119,4.434434131,1
1.12681E+15,0.12866302,0.605687451,17.65741109,1
5.48737E+15,0.552390972,0.469145024,26.6147604,2
5.6011E+16,0.834866485,0.954813248,20.79911828,2
3.7141E+13,0.368119565,0.663541112,20.86458717,4
4.84658E+13,0.520268595,0.786463903,2.449805517,1
3.97946E+16,0.017165964,0.890396178,29.24738947,1
4.67752E+16,0.890824937,0.388724603,17.61592327,2
3.66944E+13,0.863577247,0.374432097,23.64767168,4
7.60008E+15,0.504667326,0.604165104,10.41509374,2
4.91536E+13,0.074155079,0.755602768,4.048021058,1
2.08038E+16,0.58784953,0.865343296,35.5615424,1
7.68194E+16,0.747731742,0.42555246,10.23224963,2
1.05037E+14,0.147244168,0.227924998,23.71647963,4
1.62151E+17,0.392883019,0.479180853,35.47149285,2
1.35297E+16,0.592673524,0.829065754,10.66896813,2
1.62187E+17,0.431242722,0.348642544,35.86527771,2
8.15697E+13,0.714166195,0.487065999,12.51885775,4
1.39525E+16,0.644902862,0.740743823,12.24061239,2
4.36884E+14,0.813318396,0.706208777,35.94903525,4
4.59307E+13,0.529237839,0.879530959,31.18138968,3
9.79211E+15,0.124513307,0.716368803,8.126150172,2
4.88631E+16,0.723965029,0.469783381,20.71998715,2
1.14656E+16,0.126281814,0.814824202,37.14438344,1
4.68119E+16,0.470568648,0.31526342,18.37621491,2
5.35458E+16,0.061588362,0.469394396,15.32114806,2
1.84504E+13,0.279228359,0.97858018,11.01080732,1
1.02814E+15,0.526936325,0.424891977,7.391787962,2
4.91067E+16,0.729653128,0.904276583,12.65058356,2
2.02244E+16,0.457081828,0.318473399,13.42981666,2
9.83097E+15,0.124259006,0.918043204,45.82477427,1
2.31382E+13,0.995972897,0.824672343,8.594385528,1
7.76551E+14,0.807879111,0.731107937,6.399165201,1
8.72714E+15,0.682893616,0.845053091,26.53192339,1
5.15985E+15,0.136341719,0.47654442,8.084805171,2
8.07279E+16,0.208252753,0.397278411,11.53176319,2
4.17187E+14,0.479161027,0.544035467,13.95764544,3
1.87073E+14,0.820334631,0.2978825,11.3744253,4
8.86123E+16,0.624628768,0.866495178,19.37217949,2
1.29328E+17,0.130208491,0.258070137,25.91172324,2
2.1189E+16,0.095804216,0.773344983,8.381367711,2
1.30613E+16,0.505812171,0.376333809,39.48461694,3
2.08198E+16,0.371689671,0.440474154,11.89426391,2
1.84297E+13,0.736722153,0.909038147,23.45480905,1
8.4535E+16,0.533263807,0.381052679,25.58165998,2
2.88151E+15,0.73811772,0.310887184,17.01770392,2
7.69244E+16,0.909840395,0.734392871,16.13064811,2
2.63245E+13,0.376879824,0.179267425,17.14661029,4
1.47774E+17,0.784600367,0.958592954,25.41913138,2
1.28443E+15,0.758319119,0.799987428,32.57560615,1
6.09088E+13,0.688341822,0.573241358,19.27009489,4
8.85628E+16,0.138725725,0.402051029,20.2155887,2
5.60481E+16,0.94758014,0.869750337,19.0205102,2
2.0292E+16,0.85382361,0.939639782,12.74905552,2
4.71418E+16,0.444953301,0.698379983,19.89095737,2
8.40882E+15,0.72701613,0.644873929,11.56966114,2
3.98607E+16,0.234304457,0.276970396,18.94010615,2
7.82764E+13,0.399940885,0.732635629,16.06649031,3
5.9796E+14,0.635921251,0.141204309,21.65771583,4
1.33457E+16,0.486431722,0.77736342,7.758406664,2
7.97428E+16,0.211840718,0.869717739,26.11289666,2
3.49278E+14,0.439979992,0.596746437,16.10355394,3
4.3288E+15,0.90995762,0.450267063,26.24141775,3
4.85424E+13,0.395663634,0.587950174,21.06762946,4
8.11451E+16,0.471881002,0.327894283,18.29862948,2
4.84241E+14,0.028141859,0.625454166,14.13427253,1
2.20511E+13,0.781495269,0.669852925,22.36053102,4
1.33252E+17,0.310903769,0.685612296,40.6142184,1
1.61028E+15,0.285943577,0.723672676,11.47645921,1
4.14235E+16,0.750896514,0.555239441,18.45683031,2
1.64518E+13,0.862786217,0.842091454,2.242671401,1
1.56949E+13,0.905347269,0.641673144,10.81799206,4
1.43183E+16,0.094765899,0.93587016,20.66086113,1
7.69508E+16,0.744909762,0.555744581,15.5570037,2
5.40126E+15,0.997575879,0.20987468,12.3144682,2
5.06292E+14,0.877147124,0.197241201,20.067659,4
2.25439E+15,0.61181642,0.676913273,10.50909597,1
5.19415E+14,0.701804867,0.655630808,4.854549433,1
2.01816E+13,0.862711693,0.532955027,7.292473109,4
3.55394E+16,0.56956386,0.80752423,27.13891293,1
1.04521E+14,0.636856156,0.574174551,9.515285871,3
1.47816E+17,0.87491736,0.95238096,18.78316228,2
1.75833E+16,0.413842858,0.290707123,20.0796345,2
5.81212E+14,0.051072651,0.868584467,5.14446698,1
8.74904E+13,0.923667564,0.936194518,17.3713978,1
8.86316E+16,0.046271436,0.103169003,14.40874236,2
7.69672E+16,0.783035953,0.232406276,17.00879455,2
5.71921E+15,0.523451195,0.140140417,20.41903384,2
4.55099E+13,0.206135255,0.792956041,12.71752655,1
2.32223E+13,0.885439911,0.953297008,57.22631007,1
6.85052E+15,0.797889942,0.847360971,20.85490576,1
5.43679E+13,0.036433145,0.740144563,10.23794987,1
1.62206E+17,0.966209364,0.955694883,31.09678826,2
3.13145E+15,0.847142255,0.938917409,11.46522888,1
9.63015E+13,0.069018294,0.558041561,10.8530899,3
5.7791E+15,0.722252188,0.839544599,11.38824713,1
4.17241E+13,0.902593018,0.600636197,24.80533459,4
1.59699E+15,0.335570814,0.203807578,7.86232203,2
8.86604E+16,0.930723909,0.240012642,24.17369259,2
8.46046E+16,0.261773801,0.83378031,17.54693248,2
3.56785E+16,0.970201351,0.186373388,12.07563966,2
4.6843E+16,0.813693158,0.663455481,16.58455325,2
7.7044E+16,0.570589339,0.527845932,13.54916524,2
4.29911E+16,0.399080803,0.936050104,18.34736681,1
7.30367E+15,0.296379837,0.38653078,6.475571778,2
9.493E+14,0.416237255,0.15521329,6.860105544,2
1.31618E+14,0.996359598,0.359901939,14.89837011,4
4.37734E+15,0.152905232,0.583560171,7.548961019,2
6.54114E+16,0.379882808,0.114660026,16.53652874,2
9.25243E+15,0.277223738,0.955660381,24.81057699,1
1.62251E+17,0.679998083,0.916655703,28.37139293,2
1.19479E+15,0.594351487,0.743097452,4.303165292,2
2.08382E+16,0.632252041,0.462963063,9.677457165,2
1.25858E+15,0.130337968,0.406443684,10.798291,2
1.0707E+17,0.297594342,0.723920599,19.64194017,2
1.64552E+15,0.741448925,0.89807928,24.30543378,1
1.66545E+15,0.386132245,0.38512975,35.21444506,4
8.89725E+16,0.449487475,0.231472031,28.70913853,2
1.07088E+17,0.440713859,0.219756473,26.27179206,2
9.29342E+15,0.720872618,0.16977971,6.405322723,2
1.17652E+16,0.400967726,0.762894553,9.217563581,2
7.0743E+14,0.218548653,0.635765402,10.53501982,1
3.15764E+15,0.120957763,0.915657081,7.533333828,1
1.33275E+17,0.954588019,0.190042756,24.59872752,2
2.4581E+14,0.500049582,0.790084299,9.752573469,1
7.97655E+16,0.038622725,0.584606473,23.35700831,2
2.45296E+14,0.47667117,0.926417551,41.26205491,1
1.80711E+17,0.171900105,0.291187925,32.00133502,2
5.35643E+16,0.708878621,0.189373774,18.45620929,2
4.14566E+16,0.638053509,0.432258016,17.33309169,2
1.63709E+16,0.266241027,0.300498861,9.237211323,2
2.71289E+15,0.567442819,0.55166815,3.380176691,2
9.10171E+13,0.123572878,0.273561238,6.681731449,3
1.67985E+16,0.297464144,0.932244416,53.76142801,1
1.31636E+14,0.13056171,0.200976262,9.274980401,4
1.43174E+14,0.755758656,0.789676744,15.43330083,1
5.97175E+16,0.854997926,0.351038639,14.29921724,2
1.36626E+16,0.737725168,0.707756523,20.28181415,1
1.29346E+17,0.330886235,0.72860575,14.23317322,2
2.31811E+15,0.61997342,0.81073903,11.05400251,1
6.90476E+15,0.714485375,0.890924875,8.63523792,2
2.94356E+13,0.466847605,0.729329313,22.80928942,4
1.76031E+16,0.947640409,0.632409619,19.00778846,1
1.07105E+17,0.079157409,0.304440638,14.55625234,2
2.92922E+16,0.832634006,0.490721312,13.80715586,2
1.04227E+15,0.260531547,0.862471722,12.70124827,1
3.50711E+14,0.815465233,0.921851361,5.713415326,1
5.91376E+14,0.770522308,0.657325543,27.51455611,4
3.28644E+13,0.087594984,0.628552059,5.07582872,1
7.75956E+13,0.783656332,0.819296387,2.561850779,1
1.33521E+17,0.395192938,0.288608008,26.54611243,2
8.90228E+16,0.655919547,0.22692407,20.45465313,2
1.74695E+14,0.79879846,0.888459141,5.863750132,1
1.48365E+17,0.391270745,0.257450149,21.79990323,2
5.07865E+13,0.158947526,0.913532379,7.404544434,1
3.98044E+15,0.542599175,0.854536959,7.67283007,2
5.43454E+15,0.595295545,0.901512915,8.14637859,2
5.46474E+15,0.85281737,0.976692845,34.24020385,1
1.64733E+16,0.083821629,0.393970979,13.63630811,2
4.68998E+16,0.263750575,0.133668695,16.36752198,2
1.08451E+17,0.090482797,0.712382314,20.58239506,2
1.20298E+16,0.732220694,0.284267528,13.81721843,2
8.36058E+15,0.512476059,0.972874841,14.57725708,1
9.8844E+14,0.572959933,0.532074537,5.249165793,2
2.08542E+16,0.472207133,0.594153418,14.63014335,2
2.08706E+16,0.707249275,0.645118048,12.02611207,2
8.95378E+16,0.119425611,0.296846011,10.83267277,2
3.3058E+14,0.47011349,0.556265029,16.43277598,3
2.127E+15,0.307633381,0.210765094,16.42107836,3
1.00443E+17,0.233951448,0.365402431,19.64294387,2
1.00464E+17,0.97352249,0.804775844,23.73259065,2
1.42091E+14,0.277914157,0.625585928,13.42135611,3
2.61487E+13,0.452550964,0.922115901,9.767166875,1
6.56035E+16,0.51863456,0.192025048,17.29218522,2
2.13715E+15,0.206313375,0.827883309,33.55978529,1
6.57311E+16,0.847745425,0.624218594,32.64529064,1
3.34252E+15,0.207573156,0.673739879,5.087665083,2
2.9255E+13,0.661552594,0.15193541,3.08250957,2
2.43545E+13,0.874855975,0.978877815,32.03822067,1
2.39859E+13,0.009820468,0.762171744,8.781742744,1
2.60365E+14,0.313655359,0.310340213,27.4112347,4
1.61027E+14,0.869503211,0.792610554,13.40827603,1
6.03477E+14,0.049801271,0.792209573,3.125653325,2
8.86034E+16,0.043083588,0.573792279,18.46906721,2
2.03231E+16,0.855467875,0.495961913,12.32361063,2
3.42366E+15,0.251177284,0.77877155,23.98880947,1
6.32796E+14,0.907574818,0.999274952,7.823030216,1
1.08574E+17,0.712265384,0.139372139,21.21615232,2
4.6049E+15,0.051860046,0.304596901,22.70609866,3
1.62867E+17,0.790035261,0.364946546,27.64617717,2
5.39597E+14,0.980387441,0.806705175,12.52684415,1
7.9806E+16,0.897710896,0.987247218,23.65965618,2
1.41158E+16,0.642369995,0.140901623,9.529441165,2
1.58086E+16,0.537396501,0.245174673,13.06147139,2
6.40176E+13,0.555450252,0.761947451,19.20462134,4
4.32653E+14,0.350087635,0.668970482,21.30841001,3
2.12131E+16,0.847793936,0.504878213,10.58925716,2
4.71731E+16,0.318377171,0.387342329,16.1398933,2
1.44356E+16,0.792525318,0.476440749,17.68011062,2
3.72576E+14,0.807589611,0.726921857,5.006460129,1
4.38276E+14,0.701177651,0.899372222,8.69070335,1
2.89236E+15,0.256947605,0.869221761,10.2525549,1
4.29527E+14,0.291159728,0.586232231,4.24008276,2
1.69196E+15,0.970809777,0.724502785,4.851128163,2
1.96123E+15,0.858258442,0.382279154,10.66105067,2
5.60209E+14,0.496063366,0.624787905,32.77336903,4
1.21648E+16,0.575725974,0.711289018,11.51249954,2
2.61254E+15,0.956615746,0.181651425,6.706702623,2
1.66553E+14,0.347499794,0.828474164,9.01313816,1
3.24012E+15,0.869619802,0.406104238,11.31932057,2
9.55088E+14,0.454470394,0.422676806,14.91073472,3
2.4089E+15,0.754888301,0.674004396,6.463041944,2
8.65047E+16,0.602762456,0.231919977,27.42642585,2
8.8775E+16,0.687460762,0.583371975,24.80683635,2
7.70746E+16,0.678984768,0.252230231,16.94642894,2
2.77234E+13,0.779086343,0.439208661,14.40856797,4
8.98684E+16,0.097656754,0.947174163,31.6744347,1
2.68747E+15,0.38396995,0.668511197,8.391263355,1
1.48402E+17,0.079593024,0.513301143,20.32423869,2
5.00774E+15,0.608967229,0.726574105,23.83203284,1
8.73467E+13,0.915994257,0.830210624,23.92431393,3
1.45184E+16,0.532435395,0.755185787,34.59943225,1
6.43513E+15,0.578673767,0.339236464,13.21190707,2
7.71024E+16,0.478239958,0.67905123,20.37402807,2
1.31014E+16,0.914332876,0.544322183,32.0850805,1
6.25964E+15,0.712993926,0.795516337,19.51001707,1
7.62707E+13,0.166594497,0.241192584,17.32289201,4
2.93594E+16,0.005485611,0.570836028,15.80991909,2
2.08949E+16,0.934459389,0.526000695,11.0017352,2
3.56957E+16,0.524605561,0.735389525,16.8064727,2
2.48753E+15,0.697459809,0.541346968,3.50299983,2
4.72209E+16,0.23821287,0.462760047,9.221508485,2
1.73472E+14,0.507393909,0.844033659,3.874660923,1
5.98326E+16,0.649694265,0.298291797,16.8256244,2
1.68344E+14,0.436668478,0.771997251,10.90391941,1
2.32283E+15,0.209958051,0.805881404,13.10049919,1
1.07273E+15,0.374632138,0.655173236,36.1274498,4
1.55052E+14,0.458183952,0.498778384,2.293430678,2
3.9939E+16,0.621328571,0.3249489,23.28156681,2
2.44477E+14,0.802871863,0.696532119,24.97958331,4
3.62238E+15,0.886206967,0.56533225,21.33401134,1
4.46455E+16,0.727303198,0.220122946,10.04429493,2
6.47541E+14,0.572336159,0.893388126,4.946187697,1
2.12579E+15,0.425916061,0.991938878,31.17963052,1
5.98513E+16,0.499219072,0.438350561,15.89580431,2
1.80957E+17,0.541641891,0.848488115,30.36134867,2
7.98928E+16,0.713300234,0.532859412,23.85637563,2
5.35906E+16,0.258082112,0.78672877,16.27718267,2
3.76044E+14,0.506454659,0.829862027,24.43886216,1
1.05626E+14,0.715807355,0.842466075,17.59932672,1
8.6611E+16,0.234063482,0.776157022,21.35181321,2
1.53409E+17,0.765315461,0.671871405,28.9170473,2
1.08614E+17,0.83637683,0.632861088,15.28697003,2
3.70255E+14,0.19372989,0.876688302,23.85622269,1
6.08756E+13,0.792402605,0.786612696,29.06803609,4
9.35014E+13,0.269542035,0.781957675,7.062754973,1
5.6484E+13,0.033970624,0.810921071,13.13358401,1
4.70952E+16,0.012903362,0.185944357,14.14849019,2
1.893E+15,0.616524554,0.897065254,6.46327935,1
3.55409E+13,0.908611255,0.316468745,8.472421285,4
6.78181E+13,0.467477711,0.626050924,4.884883003,1
5.37179E+16,0.908792193,0.364134413,17.33902533,2
3.85396E+14,0.060723177,0.931553473,20.54948215,1
5.34589E+16,0.895472143,0.238497988,14.31385159,2
2.91311E+15,0.701325472,0.789062518,11.40508362,1
4.47508E+16,0.574076652,0.969237207,11.98533755,2
1.80305E+16,0.536173305,0.377495794,11.10196209,2
3.58563E+13,0.677928398,0.423464314,9.092901849,4
6.85044E+14,0.992962722,0.972210422,15.63586954,1
2.10678E+13,0.761063511,0.864673558,4.473743222,1
1.38181E+14,0.48038942,0.983121856,12.41219574,1
9.0528E+13,0.596047107,0.7187352,18.3173005,4
1.21469E+14,0.504159426,0.866415346,3.107554933,1
2.79171E+14,0.917004705,0.368066487,6.552867224,2
9.59312E+15,0.731195189,0.508447933,10.84128183,2
7.72831E+16,0.112051483,0.466562157,15.92613562,2
4.9091E+13,0.537708409,0.985009906,26.49720547,1
6.57671E+16,0.766657497,0.737470621,28.58539476,1
7.99761E+16,0.618216042,0.914483237,33.03871827,1
1.76911E+13,0.740502604,0.595087757,14.85675509,4
7.0253E+13,0.537222689,0.882105891,13.5792587,1
6.50217E+15,0.624254824,0.574922509,24.28814477,1
1.53099E+15,0.532461367,0.271935897,13.59940951,2
1.68169E+16,0.189249041,0.986647542,16.48399594,1
1.55637E+14,0.600074482,0.496999544,7.431459712,2
8.47358E+16,0.438358101,0.524598793,23.93586779,2
1.55185E+15,0.485520371,0.739551265,19.04015568,1
5.98878E+16,0.64487565,0.840745535,21.59568505,2
1.73065E+16,0.605764226,0.174310196,13.73420438,2
5.35025E+16,0.429434539,0.928237292,18.99973247,1
3.96169E+15,0.914765976,0.438906342,24.12455637,3
8.88386E+16,0.474940127,0.263202867,20.52670296,2
8.8085E+15,0.504888934,0.776947427,23.67331881,1
5.36253E+16,0.234904819,0.444142966,10.8560475,2
1.33637E+16,0.696173864,0.560808556,13.76973791,2
8.67639E+16,0.32461464,0.409440824,29.9381928,2
1.58511E+16,0.033188499,0.762006874,12.40947931,2
4.6042E+13,0.859725357,0.76175162,8.577163386,1
2.28504E+15,0.106224785,0.469147466,17.49600089,2
4.6958E+13,0.15021365,0.997873845,33.64573769,1
5.97024E+14,0.488778939,0.661164412,16.74203376,1
4.01835E+16,0.619798389,0.821645743,19.99828509,2
9.08729E+14,0.513586877,0.803473632,21.16609686,1
1.46252E+15,0.020884195,0.86241646,11.06532083,1
1.62936E+17,0.11444505,0.500730495,27.77076042,2
1.58873E+16,0.337026862,0.401403531,6.44860436,2
5.82083E+15,0.017522474,0.579134793,24.8057218,1
3.13565E+15,0.477062662,0.990819908,15.10794472,1
7.33289E+15,0.075964481,0.547837066,27.40454922,1
1.68449E+15,0.293125012,0.578740008,15.19891744,1
1.08839E+17,0.865518358,0.084415856,15.6217917,2
1.68501E+16,0.642781086,0.873336955,24.67534925,1
1.80987E+17,0.512487448,0.396793641,24.54758289,2
3.40888E+15,0.358268503,0.959328905,8.027503378,1
5.69396E+14,0.63774549,0.780689355,35.59253605,3
1.15335E+15,0.60660778,0.696307253,10.67057228,1
1.04899E+15,0.190849491,0.973399677,5.215082329,2
7.22748E+14,0.024600574,0.546327887,29.74260422,4
1.63049E+17,0.801585199,0.092787807,25.6610305,2
1.33588E+17,0.872466771,0.901718861,42.1957615,1
5.08217E+13,0.074465701,0.419107235,10.8838563,4
1.80189E+16,0.206948047,0.764203683,8.822575486,2
4.92445E+16,0.768532114,0.699458263,28.82780349,1
4.47721E+16,0.251077065,0.683591751,23.08178594,1
1.2965E+17,0.871727218,0.214684429,19.63453398,2
1.59684E+15,0.732354524,0.631362957,16.97523798,1
4.7146E+16,0.911688341,0.672085196,20.92187907,2
5.15562E+14,0.213981419,0.961491559,31.67453559,1
3.57999E+16,0.448884175,0.46875671,25.67353592,2
1.81029E+17,0.512171344,0.767216817,29.39135236,2
1.25689E+17,0.502355018,0.315341706,30.68972929,2
1.30171E+14,0.447460028,0.614289306,13.6687651,4
1.59211E+16,0.618091244,0.575737193,16.03598155,1
2.08245E+16,0.834605031,0.611611266,16.16930694,1
2.24735E+14,0.619683874,0.544045415,6.006235972,1
1.99645E+13,0.631736705,0.893294034,4.542634505,1
1.33648E+17,0.719054696,0.328663914,25.60150436,2
2.07385E+14,0.131347132,0.343811879,5.212531056,2
4.10922E+16,0.722672017,0.96192942,31.20436748,1
5.37475E+14,0.214952503,0.752073668,5.481179099,1
4.15588E+15,0.415743303,0.926358575,7.600593283,2
6.58488E+16,0.412428304,0.706752427,26.80265343,1
2.14099E+16,0.078454996,0.356158606,11.00167919,2
2.01579E+14,0.581331313,0.697383433,7.566953306,1
1.53658E+17,0.471283196,0.1684214,22.4195557,2
6.19124E+14,0.792378541,0.376552117,19.47269551,4
7.6275E+15,0.131837218,0.809646524,12.86668842,1
3.66846E+13,0.752315935,0.619950359,3.460408127,1
8.96132E+16,0.690245172,0.905620367,21.13954244,2
7.00422E+15,0.919418812,0.468583564,7.7882568,2
1.33677E+17,0.105681853,0.377181432,21.45221138,2
4.83254E+15,0.793604718,0.648832391,8.333448969,2
7.42238E+15,0.291506618,0.857450891,15.41950146,1
1.80387E+16,0.147699698,0.696034594,39.81088642,1
1.98161E+13,0.855477346,0.439973959,30.90133043,4
3.21834E+15,0.653544968,0.761256757,17.48431058,1
1.81046E+17,0.258569482,0.494491839,22.7739506,2
2.80642E+15,0.577723264,0.330751519,8.76163202,2
3.04521E+14,0.327926692,0.749231799,33.92584163,4
7.84824E+14,0.870234646,0.542814545,4.756023571,2
2.08546E+16,0.891312422,0.897129083,14.87827882,1
4.15311E+16,0.414422489,0.615711496,23.82801135,2
1.37426E+16,0.4040101,0.219506862,10.10897223,2
8.96379E+16,0.532341374,0.159104922,20.74815119,2
2.21944E+15,0.97895429,0.432748693,8.575483326,2
4.97956E+16,0.620445005,0.2619668,17.74658981,2
5.48913E+14,0.784839314,0.468141987,22.77015499,4
5.90629E+15,0.346848222,0.632037487,18.66329346,1
8.0588E+16,0.987102619,0.134954385,21.6788653,2
2.15403E+15,0.289659646,0.817330399,52.4550569,1
6.17288E+14,0.692327893,0.733069996,7.472689112,1
1.37686E+16,0.279239175,0.472980708,9.098502416,2
1.6307E+17,0.966431746,0.308919213,41.83757286,2
1.21907E+15,0.642313149,0.591044413,10.94756032,1
1.28652E+14,0.700387455,0.637730307,7.645121872,1
5.3749E+16,0.310842715,0.242811134,22.75089639,2
1.91972E+13,0.327528421,0.287966823,20.41467749,4
7.38211E+14,0.878770517,0.537134994,8.193745558,1
1.438E+15,0.648592421,0.481134535,19.78089141,3
8.00629E+16,0.376188988,0.356771583,12.24388764,2
1.98679E+14,0.128698616,0.822675053,5.000463579,1
4.98295E+16,0.46660595,0.803017305,24.68782027,1
6.05E+14,0.722947039,0.941138559,53.28445896,1
4.67185E+14,0.121864785,0.833416917,8.25477959,1
3.68613E+15,0.135540373,0.633931817,15.02034895,1
7.73411E+14,0.906561841,0.769754067,28.60325688,1
9.6203E+15,0.768076859,0.696101742,13.58596414,1
1.60587E+16,0.642575431,0.304128985,9.807677552,2
5.59249E+14,0.322781536,0.949771292,13.67839962,1
1.82459E+15,0.450591999,0.928060717,9.357667598,1
7.73269E+16,0.622373203,0.089472483,18.39704259,2
5.99054E+16,0.630407455,0.426397723,17.79065511,2
1.76284E+14,0.571244234,0.776093546,7.049618899,1
1.37653E+16,0.492110958,0.48817462,15.6417845,2
4.46068E+14,0.369811275,0.974966153,15.56667358,1
5.66894E+13,0.555669284,0.249178685,29.13932974,4
1.00606E+17,0.721299964,0.279534779,15.1770063,2
9.6082E+13,0.963471676,0.368545957,14.53624329,4
1.45436E+16,0.763917949,0.097026495,9.881378834,2
8.66037E+13,0.482805502,0.577473004,25.68819371,4
3.87382E+14,0.844833833,0.671240575,6.078633941,1
4.71904E+16,0.235304834,0.601546196,20.704365,2
1.81062E+17,0.630317753,0.986942622,31.20147857,1
1.8114E+17,0.99965856,0.770127211,36.17790762,1
2.64102E+15,0.910151404,0.692799532,6.589009494,2
7.34887E+15,0.016544483,0.364466299,7.048378353,2
1.25737E+17,0.00710923,0.884138313,29.32767605,1
1.38869E+16,0.285526938,0.330316378,22.66343276,2
1.46302E+16,0.217525075,0.934437523,18.13077359,1
1.01323E+17,0.710707303,0.766486905,21.41205496,2
1.24148E+14,0.558466266,0.84308509,17.68569615,1
1.38118E+16,0.25730236,0.446639653,15.40647721,2
1.38967E+14,0.614399563,0.297806537,61.21896325,4
3.704E+15,0.050265452,0.49718022,11.93889723,2
4.23169E+14,0.989034318,0.314478222,4.72620125,2
2.25746E+16,0.178293303,0.931301971,16.57886887,1
2.96435E+16,0.584224101,0.943754727,19.44114933,1
1.03914E+15,0.074995933,0.956105051,26.14833059,1
1.42689E+14,0.5776671,0.428877947,5.717092564,2
4.9898E+16,0.300168633,0.161093488,22.02744318,2
5.58679E+15,0.430712155,0.603794063,5.416794488,2
1.70561E+15,0.716034535,0.320209309,19.18928092,3
1.21845E+16,0.394722948,0.67535163,10.74758244,2
3.51966E+13,0.049677861,0.803130979,18.90568197,4
5.99213E+16,0.329864383,0.625087757,17.69768928,2
3.67486E+15,0.118888288,0.583460057,33.26333795,3
3.25638E+15,0.450146884,0.110455168,5.009069183,2
3.37178E+15,0.928257276,0.684834331,5.724698797,2
1.14361E+14,0.981909338,0.630838378,7.715244065,1
6.85638E+13,0.459175384,0.126692502,8.265290097,4
1.8121E+17,0.570836325,0.111477899,23.63803029,2
1.99196E+15,0.595799142,0.686895389,10.64984576,1
4.11112E+16,0.031439645,0.331029752,28.84682452,2
8.98886E+16,0.315529966,0.348903989,13.22367666,2
8.68416E+16,0.95547346,0.338430283,7.401294487,2
1.89507E+14,0.970723538,0.249668246,6.420631483,2
3.63755E+14,0.872355819,0.841325355,25.95911462,1
1.25768E+17,0.891281782,0.510420468,23.81226148,2
9.05771E+15,0.645376074,0.338384253,12.19914181,2
8.26949E+14,0.648032251,0.817802674,33.35346277,1
1.53683E+17,0.79801495,0.661120664,17.11535411,2
8.58816E+16,0.679757042,0.185919265,16.5525348,2
6.00755E+16,0.663130292,0.086648273,18.70007185,2
1.31174E+16,0.706023875,0.549299679,17.47833177,1
1.92854E+15,0.82047973,0.434140427,4.12495041,2
7.36511E+15,0.77840242,0.19202373,7.818126434,2
2.33523E+15,0.050932951,0.974126912,17.72586349,1
1.34412E+17,0.975741709,0.755698779,24.92990247,2
8.12001E+16,0.443777181,0.644097903,17.25400144,2
1.11639E+14,0.281064443,0.437665382,2.799575578,2
3.86005E+14,0.407853192,0.952134835,6.997957477,1
1.29718E+17,0.870055024,0.438439207,20.70860759,2
3.85371E+13,0.520266253,0.398227008,7.36661074,4
4.7268E+16,0.719178855,0.689537031,14.80699587,2
6.8779E+14,0.397255469,0.26204044,33.7803947,4
5.44856E+15,0.379230361,0.653788144,6.06777803,2
8.99048E+16,0.706687191,0.766553614,21.26065797,2
1.01356E+17,0.509008408,0.169105243,18.83397232,2
1.36927E+16,0.914668446,0.975216572,28.40436347,1
1.01376E+17,0.43694265,0.72566731,30.17100895,1
1.53007E+14,0.283271806,0.829557399,21.35156078,1
1.25785E+17,0.875107108,0.817853374,23.61384549,2
8.99687E+16,0.873489483,0.803746145,21.43123177,2
4.93322E+16,0.547778789,0.469969942,15.85058636,2
5.00669E+16,0.227508602,0.349837915,19.65941756,2
4.70546E+14,0.883123136,0.83156841,9.104196853,1
2.68422E+14,0.458590634,0.164913187,21.82207006,4
4.93551E+16,0.300784786,0.36932479,15.99944729,2
4.83021E+13,0.414023839,0.778733238,11.31573644,1
4.75407E+15,0.0113091,0.32328593,6.558937075,2
1.34459E+17,0.908682722,0.249308081,31.04164252,2
8.68896E+16,0.753597338,0.883356645,35.28135702,1
2.06693E+15,0.497900861,0.928324637,12.8308421,1
2.53046E+15,0.982643093,0.278450791,5.406943738,2
4.84865E+15,0.27534161,0.995576558,14.88484234,1
8.77674E+16,0.989929639,0.903139859,15.05800801,2
2.38292E+15,0.039165332,0.817156199,16.99993894,1
2.44485E+15,0.935908102,0.823795807,8.369493327,1
5.05374E+16,0.566730813,0.937610646,20.74550732,1
1.01949E+16,0.461364267,0.775106133,11.21361243,2
3.40337E+15,0.40858807,0.727733498,10.07802654,1
5.46455E+15,0.254860131,0.824109914,6.258892862,2
2.91142E+14,0.097128804,0.81144873,10.43915517,1
1.92291E+16,0.266095478,0.094185898,11.46873066,2
